item_sets,supp_count
B0045LLC7K,2502
B004DNWVPC,1219
"('B004UB1O9Q', 'B00AHR3IG4')",1461
B00DM8J11Q,1377
B00DT5746Q,1516
B00E37TQV0,1970
B00IB4BMDQ,1013
B00INXG9MY,1537
B00KJ07SEM,2744
B00LLM6ZFK,1031
B00SPYDSFC,1244
B00UXG4WR8,1062
B01CC7O8JW,1159
B01CKFSCOS,1395
B01CTNA1VI,1398
B01H1R0K68,1903
B00004THXH,1150
B00006IFGJ,1041
B0001DUD9O,1127
B000980L02,2239
B000A7JJF0,1367
B000B7K9UI,1255
B000B7M8WU,1333
B000B7Q9KM,1388
B000BQKGR0,1382
B000EOX28E,1156
B000F7DPEQ,2996
B000H6OYSQ,1092
B000HF6YX0,1543
B000HTBBO8,1691
B000KBH7S2,1129
B000P0LNRE,2452
B000SVRSRY,1286
B000UU6SR4,1477
B000W5R6UA,1039
B000WOM50W,1591
B000Y00DDK,1685
B00122CN64,1748
B0016P086O,1165
B00172XBQA,1684
B001BKHHGS,1368
B000H6UNQI,1251
B001QX2G9S,1560
B001R4T4VE,1472
B001S02DGA,1224
B001UCGZXI,1523
B0027A39PY,1305
B0027A5J8O,1612
B00281K7UW,1725
B002HR4CW6,2311
B002M7TM0S,2095
B002TOL450,1547
B003178XMQ,1127
B0035DBUPS,1163
B003AVMZA4,2160
B003E06AQQ,1437
B004AKS59O,3649
B004BPHQWU,1205
B004IXJ7CM,1397
B004MFLU4Y,1001
B004RDH7Y8,1819
B004WMWCYE,1090
B004ZDL0K2,2564
B004ZKPX8A,1669
B005GXPOAM,1079
B005HR1JMO,2209
B005P1TRAS,1065
B005S2O61E,1252
B005Y1CPSU,1277
B008025PZ0,2402
B009AYTYAO,1016
B00ATJSD8I,1053
B00BSK745A,2131
B00BWJCCI6,1030
B00BXYWXY8,1402
B00DE2JGT2,1382
B00DMC6KAC,1739
B00MI8OX3C,1453
B00NAX7H78,1131
B00PI0T25Q,1005
B00PM473TK,1403
B00PWQILU8,1447
B00R3NITS2,1208
B00WW8KIRI,2459
B00WZ6N1QW,1099
B00Y7QWHUO,1115
B017Y20RI6,1372
B018PIF25G,1462
B01D3MWPU4,1302
B01D3VCTKG,1245
B01EVJ8Q0G,1087
B01EVNLJ4M,1366
B01G4GRUBU,1059
B01GLS0C2K,1604
B01H5FYNX2,2526
"('B0000AY3X0', 'B0000AY69V')",1415
B0001CMUV4,1455
B00029WYEY,2371
B0002H335A,1106
B0002JN2EU,1743
B0002SRCMO,1340
B0002U2V1Y,1004
B0002UEOLO,1690
B0002X520S,1309
B0002YUQ4E,1187
B00068XCQU,3931
B0006IX7Y2,1586
B0007LDXLA,1131
B0007OWD2M,1122
B0007ZJ1IK,2065
B00080QHMM,3000
B0008D6NK0,1252
B0009IBJAS,1427
B0009IK5VW,1905
B0009IQXFO,1293
B0009IQZFM,1869
B0009JB7GI,1043
B0009JKI7W,2743
B0009V1WS4,1112
B000AL2RI2,1265
B000AM8BLI,1131
B000B68V6I,1171
B000BPLNXC,1411
B000BQSIWK,1653
B000BQW5LK,1655
B000BQYH6Q,1064
B000BUU5YU,1446
B000BYB2K2,1187
"('B000CAVE2Q', 'B000CAYTJ6')",1697
B000CIPHUI,1353
B000CITK8S,8946
B000CKGAV6,1861
B000CO7AV6,1131
B000E81VN8,1291
B000EVWDU0,1251
B000FCRS0I,2465
B000FP8EUS,1260
B000FW2MWW,1017
B000GL19WG,1693
"('B000GU24NU', 'B000GU3KHO')",1299
B000KPU8F2,4678
B000KYUQ2S,1586
B000M5W25E,3154
B000NCOKZQ,2208
B000NVW1LM,1428
B000OWTI2K,1084
B000P17NXQ,1385
B000SL4AA2,1298
B000W20LKK,1069
B000W20LKK,2459
B0010E00T6,2074
B0012WHBSO,1935
B000W20LKK,3528
B0015PK3AG,1013
B0015Y5848,1541
B001C98R1C,1193
B001CEG90I,1063
B001D25TZU,1586
B001EOV492,1396
B001F72Y5G,1344
B001G4Z5J0,1368
B001LHVOVK,4720
B001O7PNNM,1122
B001PWA0IO,1322
B001V8U12M,2098
B001VILJ8C,1283
B0024E6QX0,1340
B0028PJ10K,1073
B002OUMVSS,2495
B002P68BQM,1035
B002UJVNFA,1835
B002XLHUQG,1548
B00318NQFY,1110
B003554TB8,1941
B0036E9VB6,1591
B0037V0EW8,4068
B003COTFS4,1032
B003L36BPG,2174
B003S1RQ2S,2111
B003UT3S6Q,1071
B00404WDUC,1039
B0041CDPQO,1316
B0045E7PC8,2263
B00480GYSA,3565
B00480J4KA,2501
B004HCM9H4,1199
B004RNR9QY,1561
B004ZVN78C,1187
B0051D3MP6,2467
B0052WTQCO,1057
B0057ODG6Y,1935
B005ASY23I,1488
B005JU5VH8,1777
B005KDOA3K,1550
B005KDOA9Y,1271
B005N53AM2,1066
B005O5X99U,1266
B00652G4TS,2464
B00681BE2S,1076
B006H34BUY,1125
B006ZVV0NO,1025
B0073WEZU4,1175
B007ECFURK,1020
B007TG7HFO,1777
B007XE8C74,1161
B00802EQ7S,1169
B008427D88,1569
B00842A7F4,1207
B00877SL2M,1661
B008FV5R0Y,1197
B008YFSU0U,1812
B00A6AS6LY,1162
B00A8MZ7IA,1058
B00AQ664H6,1784
B00AXX0IEC,3687
B00AXX0JOQ,1443
B00AXZY42W,1419
B00BJCN7Z8,1001
B00COYNZJ8,1681
B00CZCY5SE,1216
B00D1CQVIY,1188
B00D8RYHHE,1374
B00D9C2CDO,2585
B00DJ5KE9A,1614
B00DSSNPSU,1160
B00EA0ZB7I,1270
B00EECKKEQ,1177
B00EI6CKVE,1000
B00FALVU8A,1213
B00FC3KDGG,1220
B00GUF74HQ,2119
B00H7LPKKU,1288
B00HJ6O4A0,1684
B00HNMLQAG,1076
B00HTOB0NG,1278
B00IY3YLCI,1128
B00JJBWMDO,1164
B00JRE38EA,1151
B00EHIP3JO,1149
B00K3GBRQ2,1613
B00KL3ALGO,1216
B00KQXKG46,1059
B00KTI9XIS,1261
B00KTIAREM,1103
B00KTIUG5C,1200
B00KTIUG5C,1166
B00KTIZ2C4,2108
B00LTX7UPA,2205
B00OHBV4GW,1092
B00P2D3VT2,1153
B00PT18QAQ,1957
B00Q0XSA4O,1990
B00Q5HXQ9O,1242
B00RM327NG,1094
B00RW7W9I0,3197
B00T62RK1U,1268
B00WE47FVM,1360
B00WPW6BAE,1103
B00X04JRMU,1602
B00X2TUW1I,1227
B00XMNMC1W,1131
B00XPL88NC,1231
B00XZ70NNE,1444
B00YI3IGA6,2579
B00YV5FF32,1021
B00Z75NU7I,1291
B00ZOKJVAG,3526
B01078GH6A,1792
B010A6B6KG,1439
B010W2K55K,1207
B013RIQMEO,1256
B014TZAUU6,4102
B0154KKF0U,1049
B015C03SI8,1070
B015HURK64,1243
B015N3NR5I,1866
B015TKSSB8,2044
B016U3VLOO,1271
B016YP7VCE,1097
B017VDI0GY,1172
B0186P1MUW,1920
B018ERRLU2,1469
B018FUYN0O,1219
B019F18TX4,1341
B01A1IJ5KG,1726
B01AHK0J9Y,1970
B01C0CY3US,1122
B01C3HAHCS,1080
B01CCLT1IQ,3165
B01CQ1KQ9A,1470
"('B01DDWMJKK', 'B01E5T38F0')",2007
B01F9IS2Y8,1625
B01G16BTF6,1328
B01G5EA74I,2343
B01H2XD2DY,1313
B00003TL7P,1185
B000056J5C,1032
B000S9RF4M,2129
B00192GZ7U,1551
B002LE7DZI,1207
B002WN2AKG,2079
B0031VLRYI,2409
B009YDCH2S,1414
B00KBGTRAC,2573
"('0001048767', '0001050230')",2605
0002259842,1320
0003302245,2794
0006140823,1072
0006176070,1453
0006280544,2997
0006280560,1199
0006476155,1813
0006513220,1136
0006545793,2121
0006755232,1150
0006895492,2192
0007111444,1017
000711835X,12988
0007119313,1160
0007117213,1764
000711835X,4258
0007119550,2152
0007141424,7658
0007155662,9882
0007173156,5213
0007181604,1360
0007181701,2582
0007195087,1291
0007198019,1015
000721801X,1033
000720924X,2819
0007224796,1319
0007230206,1550
0007247095,1615
0007250916,1602
0007265077,1296
000726755X,2021
0007271239,7573
0007281447,1713
0007284241,1812
0007305567,1828
0007310250,1667
0007327064,1673
0007350783,2580
0007351054,1033
000720924X,1057
0007350783,2286
000735083X,2464
0007350899,10032
0007350961,2839
0007351054,1358
0007353588,1346
0007368658,5105
0007378033,12573
0007384289,6371
0007386621,1584
0007420412,17645
0007444206,1021
0007450664,2166
"('0007420412', '0007444117')",1651
0007493754,1004
0007507674,1448
0007513763,3458
0007518021,1485
0007520158,2499
000752031X,1598
0007520344,1222
0007521324,1254
0007523629,1025
0007526024,3300
0007531966,1232
0007548672,25085
000755236X,5064
0007553633,1100
0007554850,2307
0007555342,1296
0007588690,1166
0007925565,1989
0008100993,1610
0007433298,2519
0007529902,1225
0008102147,3765
0008117497,1845
0008118922,5198
0008124868,1233
0008126836,1297
0008128057,2073
0008132526,2414
0008168482,1009
0008172390,1140
0008195935,1693
0008220565,6375
0008272085,2863
0020868707,2071
0024181900,2555
0025853503,1804
0026009102,1426
0026045702,1998
0026378027,1352
0027164403,2439
0027651304,1616
0027676463,3473
0027701301,2151
0028179943,1243
0028180054,2537
0028180062,2292
0028603958,1683
0028610105,1395
0030515041,1512
0030547741,2039
0030554179,3404
0030554381,1256
0030554543,2404
0030562945,1228
0030565073,5459
0030624266,3306
0030664128,1080
0030680093,1150
0030845742,2537
0030862108,1010
0030664128,1058
0045300232,1055
0060000023,1239
0060001941,2017
0060006986,1591
0060013257,1002
0060094273,2782
0060099402,2571
0060115912,1589
0060125314,2747
0060158638,1007
0060163747,1129
006017322X,1403
0060174900,1158
006017322X,7644
0060175400,2074
0060188707,1679
0060188731,1121
0060193220,1498
0060194480,2189
006019832X,3966
0060199490,1195
0060254939,1879
0060256672,1588
006026358X,1403
0060273224,1293
0060391448,1561
0060392258,1311
0060394064,1754
006051048X,1075
0060510862,1688
0060512806,1170
0060518049,1645
0060527463,1332
0060530944,1805
0060539836,2667
0060540435,1319
0060554738,1265
0060530308,1590
0060557818,1780
0060558121,4146
006056492X,2557
0060574909,1516
006058405X,1803
0060584750,1256
0060586133,2156
0060586230,1051
0060589469,1186
006073132X,1232
006073132X,1243
0060740221,5680
0060741252,1447
0060741872,1181
0060746378,1122
006074815X,1182
0060765380,1473
0060786469,4153
0060794410,2143
0060817089,1788
0060838582,1351
0060852739,1034
0060853980,1539
006085880X,2312
0060878061,1083
0060890096,1259
0060890681,2337
0060899220,2118
0060934700,1333
0060935456,1481
0061009059,1778
0061042536,2498
0061147931,1525
0061147966,1490
0061173916,1082
006124189X,1749
0061243582,1438
0061238783,1774
0061257095,3582
0061348171,1294
0061351415,4547
0061438294,1074
0061441848,1934
0061449113,1522
0061658197,1992
0061726818,1021
0061726834,1463
0061728985,3760
0061784818,1024
0061785679,1070
0061928178,2014
0061939900,1209
0061941026,1297
006195070X,7694
0061969559,2016
0061992259,2294
0061992704,3237
0061997102,1770
0061997161,2319
0061997188,1047
006195070X,11193
0062015761,1203
0062049801,1220
0062060554,2695
0062060627,1151
0062065246,2527
0062066404,2008
0062073184,2426
0062082361,10697
0062085506,1781
0062107321,1425
0062110845,2489
0062120409,1452
0062124277,1845
0062132520,1005
0062082361,3154
0062132474,1144
0062188518,1293
0062197258,1459
0062198890,1421
0062200585,2405
0062200631,1187
0062205579,1975
0062207512,1150
0062217216,1090
0062218832,2401
0062219987,1274
0062220330,1349
0062225065,1527
0062225448,1242
0062244752,1098
0062248472,1947
0062252550,1018
0062257838,1531
006226303X,4102
0062265423,2475
0062267523,1566
006226835X,2356
0062270486,2435
0062270524,1668
0062286706,1071
0062289233,1362
0062294407,2366
0062294431,1490
0062294776,1769
0062301233,2345
006230240X,1866
0062305190,1605
0062310631,1836
0062311158,1594
0062316869,2468
0062320084,2948
0062320165,2908
0062322842,1248
0062325388,1895
0062341626,1155
0062347268,1756
0062351540,1009
0062363603,1612
0062369296,1857
0062372106,2251
0062378082,4546
0062347268,1172
0062365614,1004
0062407805,1434
0062409212,1704
0062409883,5883
0062413864,1434
0062417355,1621
006242713X,1075
0062429078,2576
0062433229,2870
0062454943,1684
"('0062491792', '0062561723')",1488
0070457689,1092
0071381392,1201
0071401946,1345
0075536447,1213
0078203759,1621
0091816971,2527
0091821347,1635
0091900212,1460
0091923530,1360
0091937523,1030
0091900212,3801
0091906814,6346
0091923530,2933
0091929784,1013
0091937523,1739
0091939526,2688
0091944244,7407
0091948177,3854
0091955106,10840
0091956943,1323
0091960304,1183
0099134012,2122
0099244721,1190
0099245027,1638
0099302780,1659
0099416158,1098
0091944562,1332
009917961X,2151
0099279320,1102
009941693X,1313
0099427869,1074
0099443635,3562
0099446782,1206
0099456761,3109
009946604X,1042
0099481685,1826
0099487829,1582
0099503204,1521
0099521296,1525
0099525372,1139
0099464462,2059
0099543680,1164
0099549069,1199
0099549344,1931
0099557266,2357
0099574152,1054
0099574241,2532
0099576457,2328
0099579936,3748
0099580470,2620
0099581876,1018
009959093X,1097
0099593149,1771
0099595168,1102
0099664313,3548
"('0099664313', '0099911701')",1629
0099911701,13847
013135566X,1610
0132268310,3062
0133856887,1258
0134374940,1570
0134374940,2745
0136867588,1121
0136879721,2006
0137012616,1445
0139357432,2910
0140008330,1644
0140012486,2289
0140028242,1121
0140035664,1317
0140049975,1490
0140058893,1623
0140143491,1226
0140143491,4244
014014773X,1166
0140177388,2394
0140257934,1212
0140277633,2710
0140280197,2075
0140283331,1969
0140285628,1362
0140302689,1220
0140324623,3232
0140350136,1248
0140366679,1171
0140373535,2557
0140385622,2138
014038572X,2081
0140390197,1671
0140390316,2600
0140390448,1268
0140430040,1716
0140431179,1566
0140434186,5696
0140434917,3968
0140434968,3820
0140437312,1120
0140440232,1338
0140440275,1026
0140440410,2096
0140441077,1331
0140441409,1533
0140437681,2315
0140444300,1018
0140447938,1830
0140461191,1817
0140501738,1048
0140502343,1385
0140569324,2974
0140861750,3783
0140863796,1077
0141012692,1043
0141022043,1897
0141027592,1806
0141033576,2405
0141034262,2488
0141039167,1081
0099553473,2199
0141027126,9329
0141036249,4265
0141039280,9279
0141043768,6284
0141049553,1350
0141181230,1425
0141182571,1583
0141185627,1913
0141188936,1731
0141192496,3915
0141321318,1439
0141324929,1161
0141325496,2519
0141327669,1092
0141331976,1391
0141188936,2765
0141192496,6117
0141328290,3699
0141331208,1551
0141331976,8651
0141333057,1748
0141335270,1108
0141335734,6223
0141335882,1299
0141338261,5300
014133925X,3716
0141340231,1818
0141345810,2432
014134587X,1219
0141346841,1998
0141347449,1177
0141348623,1543
0141353678,9472
0141354224,5801
0141361794,3769
0141363932,1189
0141326085,3413
0141339578,2147
0141340150,1750
014134024X,1399
0141342420,1700
0141350180,1001
0141353678,13456
0141365099,1665
0141378247,12199
0141379022,1236
0141384956,1139
0141976144,3122
0141978953,2444
0141980362,1212
0142000280,1962
0142001740,2701
0142004332,1453
0141353678,12220
0142180351,1134
0142180823,1459
0142181277,1457
014219672X,2651
014241722X,1212
0142419400,1375
014242613X,2066
014241493X,1926
0142427837,1142
0142428280,6098
0142428337,1006
0142429279,1783
0142501123,1094
0142800376,5828
0142800422,3671
0142800805,2107
0143038419,2491
0143036424,1446
0143058258,1086
0143068652,1138
0143105531,2643
0143106708,6508
0143108182,1059
0143108204,1545
0143108867,3896
0143109251,1334
0143109464,6445
0143111582,1606
0143116231,1264
0143108999,1434
0143109464,3548
0143119273,1268
0143121103,1088
0143121707,5224
0143122916,1717
0143123629,1568
0143124722,1004
0143124870,1055
014312577X,1643
0143127527,2201
0143127551,2430
0143121707,6028
0143125478,12339
0143125842,2714
0143127500,1720
0143127527,2114
0143127748,1436
0143129430,2710
0143130609,3362
0143142372,6837
0143142445,1870
0143142690,1166
0143143808,1034
0143144391,1207
0143144626,2719
0143125478,7319
0143142364,2972
0143142372,5041
0143142941,1271
0143143476,1444
0143170090,4509
0143170104,4360
0147524199,5990
0147524210,2430
0147524709,1109
0143142801,1085
0147520185,1340
0147520223,1206
0147520762,6905
014752217X,1353
0147525071,3185
0151008116,5522
0151010196,2362
0151012709,1332
0151015392,6411
0151191549,1067
0152056610,3472
015206396X,1252
0192831992,2492
0194792226,1092
0224095374,3392
0224101994,1210
0226443213,1468
0230748228,3248
0230749259,3673
0230749283,4343
0230750214,5307
0230755062,4147
0230756212,1252
023076651X,1171
0230769152,3166
0241003636,2921
0241003709,1308
0241181046,1237
0241242738,1446
0241255163,1074
0241257409,2708
0241351642,1971
0263234541,3042
0263873668,1173
0283070870,2049
0297643797,2120
0297851527,1994
0297859382,2043
0297867288,1609
0297870920,1971
0297833936,3620
0297851527,3230
0297859382,19734
0297867288,2820
0297870920,1540
0306817950,1055
0307010856,2197
0297859382,8648
0307120007,1059
0307245934,2314
0307246248,1212
0307265439,3316
0307265749,1202
0307266303,3486
0307272591,2148
0307273571,2922
0307275639,3277
0307276902,1392
0307272702,1935
0307277674,3417
0307280721,3051
0307282961,4801
0307283666,5221
0307284174,1579
0307284395,1066
0307291227,1790
0307291340,1579
0307336182,1228
0307337332,1184
0307341577,7335
0307346609,4409
0307282961,1694
0307352145,4763
0307378411,1090
0307383415,1131
0307387178,2090
0307408841,2396
0307408868,5583
0307452360,1051
0307456633,1773
0307460185,1121
0307461181,1028
0307475255,2329
0307476073,6887
0307476413,1342
0307582884,9395
0307590631,1749
0307591549,1017
0307595110,1122
0307595579,1214
0307476073,4177
0307594033,1205
0307594882,2094
0307700666,1312
0307704114,1002
0307706591,3365
030770663X,2801
0307712842,1546
0307719774,1608
0307730697,2122
0307731715,2128
0307740994,1075
0307743683,2831
0307747441,1878
0307749495,1747
0307730697,1241
0307735036,1777
0307743659,3306
0307743675,1305
030774941X,1972
0307749606,2892
0307749649,5324
0307750922,1765
0307877183,2491
0307885151,2446
0307886263,3076
030788743X,4285
0307887898,1914
0307888304,1502
0307895505,1137
030788743X,11104
0307911543,1111
0307932230,1101
0307932540,4007
0307934055,1714
0307939243,1443
0307939286,1453
0307939650,1805
0307939693,2380
0307941515,3263
0307943232,8836
030794400X,1457
030794512X,1452
0307946916,1620
0307949338,1142
030794963X,2223
0307949702,1003
0307950476,1387
0307951162,1011
0140375872,1242
0307943232,1851
0307947904,1740
0307957837,1855
0307957918,1034
0307962520,1859
0307966666,4024
030796695X,1183
0307967077,1260
0307967115,1223
0307987647,3787
0307989909,3238
030799063X,1403
0307990796,1868
0307990893,1053
0310081122,1955
0310205719,1101
0310210062,1137
0310081122,1750
0310205719,2675
0310209307,1223
0310209749,3241
0310321913,1599
0310325501,2478
031029326X,1254
0310327121,1181
0310330718,3309
0310331935,1655
0310332443,1039
0310332796,1299
031033943X,1105
0310410274,1282
0310419034,2540
0310421772,1600
0310428041,1945
0310515025,1000
0310515025,2237
031060530X,3322
0310708257,3299
0312020309,1091
0312069782,1979
0312169787,1486
031218008X,2223
0312283377,1087
0312304358,1608
0312330529,2738
0312346069,1840
0312352557,2640
0312352565,1489
0312352573,1081
0312354355,1811
0312356854,2348
0312360800,1160
0312362919,1540
0312364083,2393
0312364121,1981
0312364423,1135
0312365160,1014
0312368410,1268
0312377045,1177
0312422156,1505
0312425732,1140
031242678X,1171
0312495412,2548
0312510810,1206
0312537409,2850
0312546343,1098
0312554192,1194
031257357X,1678
0312577206,1157
0312577214,1399
0312577222,15225
0312577230,2066
0312626681,1080
0312641893,2210
0312577222,17180
0312655460,1444
0312655479,2282
0312850093,1983
0312851405,1037
0312853238,8052
0312857055,1907
031286504X,1273
031286860X,1063
0312577222,2658
0312935080,1178
0312938640,1849
0312941919,1044
031294232X,1731
0312950489,1808
0312952813,1402
0316001821,2951
031600202X,1658
0316011770,1315
0316024961,1074
0316024627,1111
0316026697,4734
0316027650,1969
0316029181,1157
031603438X,1251
031604461X,1971
0316044695,10962
0316055433,7708
0316056871,3736
0316058165,1387
0316068748,1188
0316069361,1250
0316069485,1129
0316069515,2422
0316055433,8487
0316069418,1355
0316069434,2816
0316069515,1108
0316077046,1280
0316097497,1611
0316097519,1175
031609756X,1340
0316098329,3765
0316118400,1086
031612091X,4179
0316129089,1676
031613399X,1245
0316154709,1284
0316154741,1432
0316175676,2387
0316176494,2276
031618537X,1169
0316199869,3457
031620157X,1039
0316206857,7661
0316206873,3750
0316210870,3189
0316210900,2850
0316210986,1636
0316211044,1664
0316211052,1016
031621115X,1169
0316211176,1263
0316211273,2431
0316219266,1041
0316211273,1237
0316225886,2931
0316225908,2281
0316225932,5447
0316225940,5417
0316225983,3111
0316228532,12482
0316230022,1036
031623480X,4038
0316235024,1938
0316239801,1363
0316245283,7105
0316273880,1620
0316274038,1813
0316278157,2161
0316290033,2453
0316306797,3035
0316334529,1370
0316335614,2657
0316339377,2240
0316342939,1087
0316346624,1874
0316349895,2568
0316375217,1102
0316376469,2196
0316387312,1033
0316387843,1361
0316404152,2008
0316404179,1263
0316404209,1394
0316404241,1325
0316405388,2163
0316406996,1915
0316407038,1248
0316407046,2750
0316408751,3326
0316512583,1240
0316557994,2106
0316558036,1352
0316558052,1113
0316558117,1007
0316666009,1586
0316693200,1002
0316724750,1599
0329258400,4612
0330317547,1293
0330332651,1399
0330419129,1215
0330419668,1649
033044123X,1018
0330444085,1585
0330449605,2196
0330450980,1347
0340203161,1225
0340259892,1120
0340364777,1981
0099619105,2632
0230754902,3061
0340364777,1248
0340686030,1395
0340693258,1567
0340820462,2937
0340822538,5359
0340822775,1656
0340824255,1153
0340835451,3060
0340921609,1021
0340943831,3395
0340952199,1155
0340979496,2165
0340980486,1568
0340992565,2606
0340961805,1378
0340979496,11694
0340992565,1642
0345275675,1087
0345465083,1288
0345472322,1405
0345482476,1033
0345486455,1809
0345494997,1079
0345497422,1149
034550075X,1513
0345504976,2811
0345504992,1899
034550500X,1697
0345505336,2682
0345514408,2532
0345515498,1040
0345518446,1002
0345521099,1422
0345526570,1065
0345522478,1141
0345528670,2406
0345530411,1207
0345530918,1130
0345530942,1379
0345530985,1327
0345531019,1750
0345531043,1013
0345531051,1816
0345532015,1339
0345533429,1667
0345533666,7074
0345534530,2147
0345539788,3295
0345542894,1521
0345542924,1392
0345542975,2598
034554305X,1792
0345531078,1206
0345539834,2114
0345539869,1543
0345542894,3024
0345542924,2990
0345542975,1606
0345543017,2840
0345543122,1068
0345543254,6333
0345543874,1340
034554398X,3612
0345544943,6235
0345544978,3313
0345546792,1157
0345804902,1230
0345543246,15174
0345543254,4961
0345544110,1335
0345544978,3478
0345803787,1396
0345807294,2030
0346123267,1731
034612557X,2022
0349004587,1106
0349006180,1113
0349006571,1342
0349141800,3552
0349403678,2057
0349403732,1655
034940593X,1855
0349407061,2009
0349407762,4936
0349407835,1681
0349410356,1039
0345543246,1731
0349140359,1624
0349142920,2001
0349403759,4245
0349409137,2069
0349409161,1402
0349409315,1147
034941078X,2542
0349410828,2193
0349410917,1820
0349414939,1916
0356500586,1272
0356500950,2379
0356500969,3526
0356501558,2165
0356501566,1772
0356502481,2301
0366363980,1499
037032921X,4926
0373002572,1664
0356500276,1863
037032921X,11309
0373039549,1112
0373266154,2992
0373271093,1270
0373285329,1457
0373442556,1445
0373892713,1284
0374214913,1790
0374264260,2811
0374360960,2220
0374374562,2730
0375402314,1366
0375408827,1168
0375416676,1347
037543075X,3291
0375430830,1126
0375432329,2553
037543318X,2460
0375433392,2053
0375434321,2308
0375434542,5003
0375725601,4560
0375760377,1840
0375806709,1255
0375822747,1019
0375826742,1180
0375851569,1303
0375868488,1209
0380718030,1232
0380773384,1033
0385257406,4383
0385263481,1600
0385296479,1949
0385316917,1734
0385335555,1136
0385336667,2042
0385336675,2198
0385336810,1073
0385339151,1017
0385340559,4482
0385340567,1109
0385341008,3893
0385341679,1047
0385342063,1215
0385342462,4140
0385343159,1592
0385343221,1422
0385344414,1102
0385344430,6630
0385346859,1298
038534905X,1977
0385344406,1271
0385344430,4145
0385349173,5412
0385349947,3733
0385352859,1421
0385353308,2927
0385359594,1592
0385368267,3366
0385376715,1407
0385390092,2170
0385393938,3468
0385393997,1969
0385394152,1067
0385408250,1561
0385427107,1564
0385470088,1037
0385480016,1088
0385492510,1279
0385523394,3699
0385523904,1581
0385537859,6254
0385539258,2496
0385541171,2276
0385541198,3253
0385543026,1188
0385543913,1790
0385537859,8610
0385539436,6703
0385541198,2528
0385543026,3339
0385660073,5115
0385677006,1211
038568231X,12813
0385683421,2201
0385689225,4618
0385689632,1047
0385732562,1095
0385677006,5524
038568231X,17942
0385743599,1139
0393050939,1439
0393061728,1227
0393065456,1109
0393072231,1937
038568231X,12672
0393081087,1737
0393240231,1147
0393609391,2415
0394493451,1775
0394551907,1047
0394583892,1120
0395083621,1079
0395083664,1273
0395353009,1286
0395389496,1519
0395510600,1672
039592720X,1060
0396093205,1092
0399128298,4716
0399132635,1859
0399142533,3073
0399144676,4799
0399146237,2261
0399157344,1082
0399157573,1624
0399157700,1341
0399158081,1202
039915910X,1679
0399159347,7516
0399159894,3870
0399160450,2437
0399160477,3092
0399160779,1540
0399162372,3036
0399157565,1436
0399158812,1123
0399158820,1449
0399159010,3364
0399159304,1355
0399159312,1922
0399159347,8051
0399159371,3157
0399161481,1990
039916149X,1233
0399162380,2961
0399162925,1085
0399164421,1569
039916443X,1564
0399164456,3343
0399164731,1130
0399164766,1288
0399167064,8456
0399167323,1429
0399167447,3033
0399167455,1956
0399167064,5878
0399167307,1019
